Namespace(action=8, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'bf', 'defence': 'krum', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 8, 'attack_strength': -0.01, 'k': 1, 'b': 4, 'test_frequency': 1}
======================Start Train Model [Tue May  7 01:39:23 2024]======================
Epoch: 1 | Epoch Time: 0m 38s
Test Loss: 1.4982078971862793 | Test Acc: 45.649999380111694%
Epoch: 50 | Epoch Time: 0m 46s
Train Loss: 1.493238751220703 | Train Acc: 45.98599970340729%
Test Loss: 1.4984193557739258 | Test Acc: 45.649999380111694%
Epoch: 51 | Epoch Time: 0m 46s
Train Loss: 1.4934472267150878 | Train Acc: 45.976001024246216%
Test Loss: 1.4986184028625489 | Test Acc: 45.64000070095062%
Epoch: 52 | Epoch Time: 0m 46s
Train Loss: 1.4935558348083495 | Train Acc: 45.96799910068512%
Test Loss: 1.4987223083496093 | Test Acc: 45.62999904155731%
Epoch: 53 | Epoch Time: 0m 45s
Train Loss: 1.4937311926269532 | Train Acc: 45.95400094985962%
Test Loss: 1.4988936698913575 | Test Acc: 45.62000036239624%
Epoch: 54 | Epoch Time: 0m 46s
Train Loss: 1.4940530505371095 | Train Acc: 45.93000113964081%
Test Loss: 1.4992153747558594 | Test Acc: 45.60999870300293%
Epoch: 55 | Epoch Time: 0m 46s
Train Loss: 1.4943089805603027 | Train Acc: 45.914000272750854%
Test Loss: 1.4994629684448242 | Test Acc: 45.590001344680786%
Epoch: 56 | Epoch Time: 0m 46s
Train Loss: 1.494444105834961 | Train Acc: 45.91200053691864%
Test Loss: 1.4995921157836913 | Test Acc: 45.579999685287476%
Epoch: 57 | Epoch Time: 0m 45s
Train Loss: 1.4945236738586425 | Train Acc: 45.89599967002869%
Test Loss: 1.4996657859802247 | Test Acc: 45.590001344680786%
Epoch: 58 | Epoch Time: 0m 47s
Train Loss: 1.494737212524414 | Train Acc: 45.886000990867615%
Test Loss: 1.4998752685546874 | Test Acc: 45.570001006126404%
Epoch: 59 | Epoch Time: 0m 46s
Train Loss: 1.494997413635254 | Train Acc: 45.86000144481659%
Test Loss: 1.5001515922546387 | Test Acc: 45.579999685287476%
Epoch: 60 | Epoch Time: 0m 46s
Train Loss: 1.4951791160583496 | Train Acc: 45.85399925708771%
Test Loss: 1.500326919555664 | Test Acc: 45.55000066757202%
Epoch: 61 | Epoch Time: 0m 46s
Train Loss: 1.4953340893554687 | Train Acc: 45.84000110626221%
Test Loss: 1.5004733688354492 | Test Acc: 45.55000066757202%
Epoch: 62 | Epoch Time: 0m 46s
Train Loss: 1.49554191986084 | Train Acc: 45.805999636650085%
Test Loss: 1.5006751235961915 | Test Acc: 45.55000066757202%
Epoch: 63 | Epoch Time: 0m 46s
Train Loss: 1.4955982760620117 | Train Acc: 45.80000042915344%
Test Loss: 1.5007315254211426 | Test Acc: 45.53000032901764%
Epoch: 64 | Epoch Time: 0m 47s
Train Loss: 1.4957577612304687 | Train Acc: 45.79800069332123%
Test Loss: 1.500885034942627 | Test Acc: 45.53999900817871%
Epoch: 65 | Epoch Time: 0m 45s
Train Loss: 1.4958296296691895 | Train Acc: 45.805999636650085%
Test Loss: 1.5009497917175294 | Test Acc: 45.53999900817871%
Epoch: 66 | Epoch Time: 0m 46s
Train Loss: 1.4960594581604003 | Train Acc: 45.7859992980957%
Test Loss: 1.5011771461486816 | Test Acc: 45.53000032901764%
Epoch: 67 | Epoch Time: 0m 46s
Train Loss: 1.4962117977905274 | Train Acc: 45.78399956226349%
Test Loss: 1.501324309539795 | Test Acc: 45.500001311302185%
Epoch: 68 | Epoch Time: 0m 46s
Train Loss: 1.496391391143799 | Train Acc: 45.77000141143799%
Test Loss: 1.501500626373291 | Test Acc: 45.46999931335449%
Epoch: 69 | Epoch Time: 0m 46s
Train Loss: 1.4965456259155274 | Train Acc: 45.77400088310242%
Test Loss: 1.501651978302002 | Test Acc: 45.489999651908875%
Epoch: 70 | Epoch Time: 0m 47s
Train Loss: 1.4966950788879394 | Train Acc: 45.77400088310242%
Test Loss: 1.5018030334472656 | Test Acc: 45.489999651908875%
Epoch: 71 | Epoch Time: 0m 47s
Train Loss: 1.4969543431091308 | Train Acc: 45.75800001621246%
Test Loss: 1.5020542732238769 | Test Acc: 45.500001311302185%
Epoch: 72 | Epoch Time: 0m 47s
Train Loss: 1.4971047563171387 | Train Acc: 45.74599862098694%
Test Loss: 1.502201350402832 | Test Acc: 45.489999651908875%
Epoch: 73 | Epoch Time: 0m 46s
Train Loss: 1.497320228729248 | Train Acc: 45.75800001621246%
Test Loss: 1.5024135063171387 | Test Acc: 45.4800009727478%
Epoch: 74 | Epoch Time: 0m 46s
Train Loss: 1.485136298828125 | Train Acc: 46.22600078582764%
Test Loss: 1.4900484504699707 | Test Acc: 46.059998869895935%
Epoch: 75 | Epoch Time: 0m 46s
Train Loss: 1.4852757986450196 | Train Acc: 46.21399939060211%
Test Loss: 1.4901820999145508 | Test Acc: 46.03999853134155%
Epoch: 76 | Epoch Time: 0m 46s
Train Loss: 1.4854460902404785 | Train Acc: 46.195998787879944%
Test Loss: 1.4903497367858887 | Test Acc: 46.05000019073486%
Epoch: 77 | Epoch Time: 0m 46s
Train Loss: 1.4856386000061035 | Train Acc: 46.191999316215515%
Test Loss: 1.4905340965270997 | Test Acc: 46.070000529289246%
Epoch: 78 | Epoch Time: 0m 46s
Train Loss: 1.4858938035583495 | Train Acc: 46.18200063705444%
Test Loss: 1.4907862167358399 | Test Acc: 46.059998869895935%
Epoch: 79 | Epoch Time: 0m 46s
Train Loss: 1.4859872692871094 | Train Acc: 46.178001165390015%
Test Loss: 1.4908720703125 | Test Acc: 46.059998869895935%
Epoch: 80 | Epoch Time: 0m 46s
Train Loss: 1.486096922454834 | Train Acc: 46.17199897766113%
Test Loss: 1.4909760040283204 | Test Acc: 46.02000117301941%
Epoch: 81 | Epoch Time: 0m 45s
Train Loss: 1.4862637145996094 | Train Acc: 46.154001355171204%
Test Loss: 1.4911413803100586 | Test Acc: 46.03999853134155%
Epoch: 82 | Epoch Time: 0m 46s
Train Loss: 1.4864681675720215 | Train Acc: 46.14799916744232%
Test Loss: 1.49134384765625 | Test Acc: 46.0099995136261%
Epoch: 83 | Epoch Time: 0m 47s
Train Loss: 1.4866040672302245 | Train Acc: 46.13200128078461%
Test Loss: 1.4914736160278321 | Test Acc: 46.0099995136261%
Epoch: 84 | Epoch Time: 0m 46s
Train Loss: 1.486698762664795 | Train Acc: 46.121999621391296%
Test Loss: 1.491564859008789 | Test Acc: 46.02000117301941%
Epoch: 85 | Epoch Time: 0m 46s
Train Loss: 1.4868627484130859 | Train Acc: 46.11000120639801%
Test Loss: 1.4917204933166504 | Test Acc: 46.00000083446503%
Epoch: 86 | Epoch Time: 0m 46s
Train Loss: 1.4870476473999024 | Train Acc: 46.11000120639801%
Test Loss: 1.4918965293884277 | Test Acc: 45.989999175071716%
Epoch: 87 | Epoch Time: 0m 46s
Train Loss: 1.4871866677856445 | Train Acc: 46.101999282836914%
Test Loss: 1.492026838684082 | Test Acc: 45.95000147819519%
Epoch: 88 | Epoch Time: 0m 46s
Train Loss: 1.4873051286315917 | Train Acc: 46.097999811172485%
Test Loss: 1.492135252380371 | Test Acc: 45.93999981880188%
Epoch: 89 | Epoch Time: 0m 46s
Train Loss: 1.4874843711853027 | Train Acc: 46.09400033950806%
Test Loss: 1.4923097984313964 | Test Acc: 45.899999141693115%
Epoch: 90 | Epoch Time: 0m 46s
Train Loss: 1.4876630487060547 | Train Acc: 46.074000000953674%
Test Loss: 1.492480517578125 | Test Acc: 45.87999880313873%
Epoch: 91 | Epoch Time: 0m 46s
Train Loss: 1.487818497467041 | Train Acc: 46.0640013217926%
Test Loss: 1.4926304458618165 | Test Acc: 45.87999880313873%
Epoch: 92 | Epoch Time: 0m 47s
Train Loss: 1.487930912628174 | Train Acc: 46.05199992656708%
Test Loss: 1.4927398727416992 | Test Acc: 45.87999880313873%
Epoch: 93 | Epoch Time: 0m 47s
Train Loss: 1.4879766674804686 | Train Acc: 46.05000019073486%
Test Loss: 1.4927810691833496 | Test Acc: 45.87000012397766%
Epoch: 94 | Epoch Time: 0m 46s
Train Loss: 1.4880849334716797 | Train Acc: 46.03999853134155%
Test Loss: 1.4928821296691894 | Test Acc: 45.87000012397766%
Epoch: 95 | Epoch Time: 0m 46s
Train Loss: 1.4882348556518554 | Train Acc: 46.03399932384491%
Test Loss: 1.4930256210327149 | Test Acc: 45.84999978542328%
Epoch: 96 | Epoch Time: 0m 47s
Train Loss: 1.4883961904907226 | Train Acc: 46.02400064468384%
Test Loss: 1.4931776458740234 | Test Acc: 45.84000110626221%
Epoch: 97 | Epoch Time: 0m 46s
Train Loss: 1.488548370361328 | Train Acc: 46.02200090885162%
Test Loss: 1.4933225875854492 | Test Acc: 45.84000110626221%
Epoch: 98 | Epoch Time: 0m 46s
Train Loss: 1.4887137341308594 | Train Acc: 46.02000117301941%
Test Loss: 1.4934838966369628 | Test Acc: 45.809999108314514%
Epoch: 99 | Epoch Time: 0m 46s
Train Loss: 1.488890327758789 | Train Acc: 45.9960013628006%
Test Loss: 1.4936522399902343 | Test Acc: 45.8299994468689%
Epoch: 100 | Epoch Time: 0m 46s
Train Loss: 1.4890801828002929 | Train Acc: 45.98399996757507%
Test Loss: 1.4938337387084961 | Test Acc: 45.8299994468689%
